ticker,cik,sic,ff12,ff48,ff49,ff_label,sic_desc
ZVRA,1434647,2834.0,10,-1,-1,Hlth,
OLMA,1750284,2834.0,10,-1,-1,Hlth,
PGC,1050743,6029.0,11,-1,-1,Money,
BWMX,1788257,5961.0,9,-1,-1,Shops,
DC,1852353,1000.0,12,-1,-1,Other,
NRIM,1163370,6035.0,11,-1,-1,Money,
AAPI,1134982,6411.0,11,-1,-1,Money,
CRD.A,25475,6411.0,11,-1,-1,Money,
MNRO,876427,7500.0,12,-1,-1,Other,
ATGL,1967621,7371.0,6,-1,-1,BusEq,
VKQ,877463,0.0,12,-1,-1,Other,
CANG,1725123,7372.0,6,-1,-1,BusEq,
YRD,1631761,6199.0,11,-1,-1,Money,
ASC,1577437,4412.0,12,-1,-1,Other,
WEST,1806347,2080.0,1,-1,-1,NoDur,
URG,1375205,1040.0,12,-1,-1,Other,
ALTS,862861,2834.0,10,-1,-1,Hlth,
FNBT,1586628,,12,-1,-1,Other,
PSTL,1759774,6798.0,11,-1,-1,Money,
CTKB,1831915,3826.0,6,-1,-1,BusEq,
RGNX,1590877,2836.0,10,-1,-1,Hlth,
LAR,1440972,1000.0,12,-1,-1,Other,
EMIS,2075816,6770.0,11,-1,-1,Money,
OLP,712770,6798.0,11,-1,-1,Money,
CMPS,1816590,2834.0,10,-1,-1,Hlth,
PML,1170299,,12,-1,-1,Other,
NFGC,1840616,1040.0,12,-1,-1,Other,
APPS,317788,6794.0,11,-1,-1,Money,
LWAY,814586,2020.0,1,-1,-1,NoDur,
BCYC,1761612,2834.0,10,-1,-1,Hlth,
PKST,1600626,6798.0,11,-1,-1,Money,
CYRX,1124524,2834.0,10,-1,-1,Hlth,
KRT,1758021,3089.0,3,-1,-1,Manuf,
CVGW,1133470,700.0,1,-1,-1,NoDur,
ASTL,1860805,3312.0,3,-1,-1,Manuf,
RMAX,1581091,6531.0,11,-1,-1,Money,
BALY,1747079,7011.0,12,-1,-1,Other,
SRDX,924717,3841.0,10,-1,-1,Hlth,
NXJ,1087786,,12,-1,-1,Other,
CGC,1737927,2833.0,10,-1,-1,Hlth,
LAB,1162194,3826.0,6,-1,-1,BusEq,
NWPX,1001385,3317.0,3,-1,-1,Manuf,
NML,1562051,,12,-1,-1,Other,
BLE,1176194,,12,-1,-1,Other,
VCV,895531,,12,-1,-1,Other,
MCS,62234,7830.0,12,-1,-1,Other,
ARCT,1768224,2834.0,10,-1,-1,Hlth,
FFWM,1413837,6022.0,11,-1,-1,Money,
NFBK,1493225,6035.0,11,-1,-1,Money,
BVS,1665988,3841.0,10,-1,-1,Hlth,
ISD,1534880,,12,-1,-1,Other,
EVTL,1867102,3721.0,3,-1,-1,Manuf,
FRPH,844059,6500.0,11,-1,-1,Money,
HPS,1215913,,12,-1,-1,Other,
SOHU,1734107,7374.0,6,-1,-1,BusEq,
VREX,1681622,3679.0,6,-1,-1,BusEq,
POET,1437424,3674.0,6,-1,-1,BusEq,
SVAC,2074850,6770.0,11,-1,-1,Money,
SNDA,1043000,8050.0,10,-1,-1,Hlth,
BME,1314966,,12,-1,-1,Other,
FPI,1591670,6798.0,11,-1,-1,Money,
XRX,1770450,3577.0,6,-1,-1,BusEq,
QDMI,1094032,6411.0,11,-1,-1,Money,
RR,1963685,3569.0,3,-1,-1,Manuf,
ETON,1710340,2834.0,10,-1,-1,Hlth,
TITN,1409171,5990.0,9,-1,-1,Shops,
EOLS,1570562,2834.0,10,-1,-1,Hlth,
PSNL,1527753,8071.0,10,-1,-1,Hlth,
NUTX,1479681,7389.0,12,-1,-1,Other,
DDL,1854545,5961.0,9,-1,-1,Shops,
NBB,1478888,,12,-1,-1,Other,
MYD,879361,,12,-1,-1,Other,
BRELY,2018463,,12,-1,-1,Other,
AROW,717538,6021.0,11,-1,-1,Money,
SITC,894315,6798.0,11,-1,-1,Money,
NPFD,1865389,,12,-1,-1,Other,
AGL,1831097,8090.0,10,-1,-1,Hlth,
TLS,320121,7373.0,6,-1,-1,BusEq,
DDI,1799567,7374.0,6,-1,-1,BusEq,
KODK,31235,3861.0,3,-1,-1,Manuf,
KELYA,55135,7363.0,12,-1,-1,Other,
ANSC,1854149,6770.0,11,-1,-1,Money,
THW,1635977,,12,-1,-1,Other,
FRA,1259708,,12,-1,-1,Other,
AUNA,1799207,8011.0,10,-1,-1,Hlth,
PUMP,1680247,1389.0,4,-1,-1,Enrgy,
BAND,1514416,7372.0,6,-1,-1,BusEq,
ISOU,1997377,1090.0,12,-1,-1,Other,
PNNT,1383414,,12,-1,-1,Other,
PTLO,1871509,5812.0,9,-1,-1,Shops,
ITIC,720858,6361.0,11,-1,-1,Money,
MFH,1527762,6199.0,11,-1,-1,Money,
CHW,1396277,,12,-1,-1,Other,
PMI,2030617,3841.0,10,-1,-1,Hlth,
IGD,1285890,,12,-1,-1,Other,
ACNB,715579,6022.0,11,-1,-1,Money,
EBF,33002,2761.0,3,-1,-1,Manuf,
ZKH,1862044,5200.0,9,-1,-1,Shops,
TRC,96869,6500.0,11,-1,-1,Money,
EQV,2021042,6770.0,11,-1,-1,Money,
FFIC,923139,6022.0,11,-1,-1,Money,
AAM,2012964,6770.0,11,-1,-1,Money,
DPG,1515671,,12,-1,-1,Other,
FIP,1899883,4011.0,12,-1,-1,Other,
CCRN,1141103,7363.0,12,-1,-1,Other,
BSVN,1746129,6022.0,11,-1,-1,Money,
GTEN,1986817,6770.0,11,-1,-1,Money,
CRVS,1626971,2834.0,10,-1,-1,Hlth,
CLFD,796505,3661.0,6,-1,-1,BusEq,
TMCI,1630627,3841.0,10,-1,-1,Hlth,
COFS,803164,6022.0,11,-1,-1,Money,
MLR,924822,3713.0,3,-1,-1,Manuf,
ERAS,1761918,2834.0,10,-1,-1,Hlth,
SB,1434754,4412.0,12,-1,-1,Other,
XNET,1510593,7372.0,6,-1,-1,BusEq,
REEMF,1419806,1040.0,12,-1,-1,Other,
REPL,1737953,2836.0,10,-1,-1,Hlth,
CRLBF,1832928,2833.0,10,-1,-1,Hlth,
WNC,879526,3715.0,3,-1,-1,Manuf,
MITK,807863,3577.0,6,-1,-1,BusEq,
VHI,59255,2810.0,5,-1,-1,Chems,
BWB,1341317,6022.0,11,-1,-1,Money,
QSG,1932770,8200.0,12,-1,-1,Other,
ETO,1281926,,12,-1,-1,Other,
CARE,1829576,6021.0,11,-1,-1,Money,
NAK,1164771,1040.0,12,-1,-1,Other,
ITRG,1722387,1040.0,12,-1,-1,Other,
PRTA,1559053,2834.0,10,-1,-1,Hlth,
EMX,1285786,1000.0,12,-1,-1,Other,
ANGO,1275187,3841.0,10,-1,-1,Hlth,
TATT,808439,3724.0,3,-1,-1,Manuf,
CHCT,1631569,6798.0,11,-1,-1,Money,
HPI,1176199,,12,-1,-1,Other,
GRVY,1313310,7374.0,6,-1,-1,BusEq,
FINS,1745059,,12,-1,-1,Other,
TALK,1803901,8000.0,10,-1,-1,Hlth,
ALMS,1847367,2834.0,10,-1,-1,Hlth,
INRE,1528985,6798.0,11,-1,-1,Money,
CNDT,1677703,7389.0,12,-1,-1,Other,
HLLY,1822928,3714.0,2,-1,-1,Durbl,
BYRN,1354866,3690.0,6,-1,-1,BusEq,
EBS,1367644,2834.0,10,-1,-1,Hlth,
PSBD,1794776,,12,-1,-1,Other,
ETB,1308927,,12,-1,-1,Other,
SVC,945394,6798.0,11,-1,-1,Money,
HDSN,925528,5080.0,9,-1,-1,Shops,
HBCP,1436425,6036.0,11,-1,-1,Money,
HNST,1530979,5961.0,9,-1,-1,Shops,
NBTX,1760854,2834.0,10,-1,-1,Hlth,
UROY,1711570,6221.0,11,-1,-1,Money,
SMLR,1554859,3845.0,10,-1,-1,Hlth,
FUSE,2033383,7373.0,6,-1,-1,BusEq,
YORW,108985,4941.0,8,-1,-1,Utils,
RRBI,1071236,6022.0,11,-1,-1,Money,
DFP,1559991,,12,-1,-1,Other,
BFK,1137393,,12,-1,-1,Other,
WOW,1701051,4841.0,7,-1,-1,Telcm,
BACQ,2028707,6770.0,11,-1,-1,Money,
NCMI,1377630,7310.0,12,-1,-1,Other,
ESEA,1341170,4412.0,12,-1,-1,Other,
MUA,901243,,12,-1,-1,Other,
CBLL,1861107,3845.0,10,-1,-1,Hlth,
AMRQF,2076631,,12,-1,-1,Other,
DFDV,1805526,6163.0,11,-1,-1,Money,
LE,799288,5651.0,9,-1,-1,Shops,
NLOP,1952976,6798.0,11,-1,-1,Money,
EVN,1074540,,12,-1,-1,Other,
JOUT,788329,3949.0,1,-1,-1,NoDur,
NATH,69733,5812.0,9,-1,-1,Shops,
MCI,275694,,12,-1,-1,Other,
FBIZ,1521951,6022.0,11,-1,-1,Money,
DH,1861795,7372.0,6,-1,-1,BusEq,
GLRE,1385613,6331.0,11,-1,-1,Money,
IMXI,1683695,7389.0,12,-1,-1,Other,
EU,1500881,1090.0,12,-1,-1,Other,
ZIP,1617553,7370.0,6,-1,-1,BusEq,
NMAI,1861115,,12,-1,-1,Other,
INBX,2007919,2836.0,10,-1,-1,Hlth,
ARQQ,1859690,7372.0,6,-1,-1,BusEq,
SES,1819142,3690.0,6,-1,-1,BusEq,
MOV,72573,3873.0,3,-1,-1,Manuf,
OMI,75252,5047.0,9,-1,-1,Shops,
SCM,1551901,,12,-1,-1,Other,
FFA,1291334,,12,-1,-1,Other,
RMNI,1635282,7389.0,12,-1,-1,Other,
GBAB,1495825,,12,-1,-1,Other,
TC,1743340,7389.0,12,-1,-1,Other,
ATXS,1454789,2834.0,10,-1,-1,Hlth,
AMBC,874501,6351.0,11,-1,-1,Money,
XFLT,1703079,,12,-1,-1,Other,
SDHY,1812923,,12,-1,-1,Other,
BOC,1494582,6510.0,11,-1,-1,Money,
CYH,1108109,8062.0,10,-1,-1,Hlth,
SLDB,1707502,2836.0,10,-1,-1,Hlth,
SD,1349436,1311.0,4,-1,-1,Enrgy,
CYDY,1175680,2834.0,10,-1,-1,Hlth,
EAD,1210123,,12,-1,-1,Other,
ZH,1835724,7389.0,12,-1,-1,Other,
GRRR,1903145,7372.0,6,-1,-1,BusEq,
BCAR,2065779,6770.0,11,-1,-1,Money,
NQP,870780,,12,-1,-1,Other,
CRNC,1768267,7372.0,6,-1,-1,BusEq,
GBLI,1494904,6331.0,11,-1,-1,Money,
MAGN,41719,2621.0,3,-1,-1,Manuf,
KFS,1072627,6331.0,11,-1,-1,Money,
CMCO,1005229,3531.0,3,-1,-1,Manuf,
KRNY,1617242,6035.0,11,-1,-1,Money,
HQL,884121,0.0,12,-1,-1,Other,
KMDA,1567529,2834.0,10,-1,-1,Hlth,
RM,1519401,6141.0,11,-1,-1,Money,
LXRX,1062822,2834.0,10,-1,-1,Hlth,
XOMA,791908,2834.0,10,-1,-1,Hlth,
PERI,1338940,7371.0,6,-1,-1,BusEq,
PACK,1712463,2670.0,3,-1,-1,Manuf,
ILPT,1717307,6798.0,11,-1,-1,Money,
BSRR,1130144,6022.0,11,-1,-1,Money,
MSB,65172,6795.0,11,-1,-1,Money,
TCI,733590,6798.0,11,-1,-1,Money,
ATEX,1304492,4813.0,7,-1,-1,Telcm,
XPOF,1802156,7990.0,12,-1,-1,Other,
DCTH,872912,3841.0,10,-1,-1,Hlth,
CIVB,944745,6022.0,11,-1,-1,Money,
EBFI,1919182,6199.0,11,-1,-1,Money,
GCBC,1070524,6036.0,11,-1,-1,Money,
BMRC,1403475,6022.0,11,-1,-1,Money,
PRTC,1782999,2834.0,10,-1,-1,Hlth,
AACI,2044009,6770.0,11,-1,-1,Money,
TTGT,2018064,4822.0,7,-1,-1,Telcm,
CLCO,1944057,4400.0,12,-1,-1,Other,
ETHZ,1690080,2834.0,10,-1,-1,Hlth,
TSNDF,1778129,100.0,1,-1,-1,NoDur,
CGEM,1789972,2836.0,10,-1,-1,Hlth,
IDR,1030192,1040.0,12,-1,-1,Other,
RYAM,1597672,2611.0,3,-1,-1,Manuf,
EGY,894627,1311.0,4,-1,-1,Enrgy,
UPXI,1775194,6199.0,11,-1,-1,Money,
CWBC,1127371,6022.0,11,-1,-1,Money,
RTAC,2035173,6770.0,11,-1,-1,Money,
ALLT,1365767,3576.0,6,-1,-1,BusEq,
AURA,1501796,2836.0,10,-1,-1,Hlth,
AMBR,1697818,6199.0,11,-1,-1,Money,
BFLY,1804176,3844.0,10,-1,-1,Hlth,
KFII,2029976,6770.0,11,-1,-1,Money,
LWLG,1325964,3080.0,3,-1,-1,Manuf,
EHAB,1803737,8082.0,10,-1,-1,Hlth,
NFE,1749723,4924.0,8,-1,-1,Utils,
ADUR,1863934,2800.0,5,-1,-1,Chems,
GNE,1528356,4931.0,8,-1,-1,Utils,
TWFG,2007596,6411.0,11,-1,-1,Money,
MRNO,1988776,7011.0,12,-1,-1,Other,
OBE,1334388,1311.0,4,-1,-1,Enrgy,
SGU,1002590,5990.0,9,-1,-1,Shops,
SAR,1377936,,12,-1,-1,Other,
PACB,1299130,3826.0,6,-1,-1,BusEq,
MTRX,866273,1700.0,12,-1,-1,Other,
IBEX,1720420,7374.0,6,-1,-1,BusEq,
FULC,1680581,2834.0,10,-1,-1,Hlth,
LND,1499849,100.0,1,-1,-1,NoDur,
PBPB,1195734,5812.0,9,-1,-1,Shops,
HIX,1058239,,12,-1,-1,Other,
NOA,1368519,1389.0,4,-1,-1,Enrgy,
GEVO,1392380,2860.0,5,-1,-1,Chems,
YMAB,1722964,2834.0,10,-1,-1,Hlth,
PUBM,1422930,7370.0,6,-1,-1,BusEq,
PCAP,2056634,6770.0,11,-1,-1,Money,
USBC,1074828,3829.0,6,-1,-1,BusEq,
AIRS,1870940,8011.0,10,-1,-1,Hlth,
CCIX,2006291,6770.0,11,-1,-1,Money,
ASLE,1754170,5080.0,9,-1,-1,Shops,
TACO,2033122,6770.0,11,-1,-1,Money,
MSBI,1466026,6022.0,11,-1,-1,Money,
RWAY,1653384,,12,-1,-1,Other,
BRBS,842717,6022.0,11,-1,-1,Money,
HSHP,1959455,4412.0,12,-1,-1,Other,
MGMNF,1965615,,12,-1,-1,Other,
LUD,1984124,3317.0,3,-1,-1,Manuf,
RDAG,2055459,6770.0,11,-1,-1,Money,
PFL,1244183,,12,-1,-1,Other,
MBX,1776111,2834.0,10,-1,-1,Hlth,
HVT,216085,5712.0,9,-1,-1,Shops,
DBO,1383058,6221.0,11,-1,-1,Money,
AII,2007587,6331.0,11,-1,-1,Money,
MVF,835948,,12,-1,-1,Other,
MBI,814585,6351.0,11,-1,-1,Money,
DHIL,909108,6282.0,11,-1,-1,Money,
GPAT,1834526,6770.0,11,-1,-1,Money,
TBN,1997652,1311.0,4,-1,-1,Enrgy,
IPI,1421461,1400.0,12,-1,-1,Other,
WENN,2057043,6770.0,11,-1,-1,Money,
SATL,1874315,3663.0,6,-1,-1,BusEq,
LEO,818972,,12,-1,-1,Other,
ABSI,1672688,8731.0,12,-1,-1,Other,
GEVI,894556,2800.0,5,-1,-1,Chems,
ALF,2010930,6770.0,11,-1,-1,Money,
MBAV,2016072,6770.0,11,-1,-1,Money,
DSGN,1807120,2834.0,10,-1,-1,Hlth,
JRI,1539337,,12,-1,-1,Other,
SLQT,1794783,6411.0,11,-1,-1,Money,
JACK,807882,5812.0,9,-1,-1,Shops,
PKE,76267,3728.0,3,-1,-1,Manuf,
MCFT,1638290,3730.0,3,-1,-1,Manuf,
SY,1758530,7374.0,6,-1,-1,BusEq,
LAES,1951222,3674.0,6,-1,-1,BusEq,
HIO,910068,,12,-1,-1,Other,
IMAB,1778016,2834.0,10,-1,-1,Hlth,
INVZ,1835654,3714.0,2,-1,-1,Durbl,
ADCT,1771910,2834.0,10,-1,-1,Hlth,
LTBR,1084554,8742.0,12,-1,-1,Other,
CMRC,1626450,7372.0,6,-1,-1,BusEq,
DMAC,1401040,2834.0,10,-1,-1,Hlth,
GCL,2002045,7372.0,6,-1,-1,BusEq,
VPG,1487952,3670.0,6,-1,-1,BusEq,
BETR,1835856,6163.0,11,-1,-1,Money,
NRC,70487,8731.0,12,-1,-1,Other,
LSAK,1041514,6099.0,11,-1,-1,Money,
CDRO,1866782,7990.0,12,-1,-1,Other,
TSSI,1320760,8742.0,12,-1,-1,Other,
AIP,1667011,3674.0,6,-1,-1,BusEq,
NWBO,1072379,2834.0,10,-1,-1,Hlth,
MYN,882150,,12,-1,-1,Other,
KOPN,771266,3674.0,6,-1,-1,BusEq,
ZEUS,917470,5051.0,9,-1,-1,Shops,
SPOK,1289945,4812.0,7,-1,-1,Telcm,
OPAL,1842279,4932.0,8,-1,-1,Utils,
BNTC,1808898,2834.0,10,-1,-1,Hlth,
VKI,908993,,12,-1,-1,Other,
SFST,1090009,6021.0,11,-1,-1,Money,
RXST,1111485,3851.0,10,-1,-1,Hlth,
BGS,1278027,2000.0,1,-1,-1,NoDur,
CLDT,1476045,6798.0,11,-1,-1,Money,
AUTL,1730463,2836.0,10,-1,-1,Hlth,
SOR,91847,,12,-1,-1,Other,
OILSF,1868917,,12,-1,-1,Other,
VALU,717720,6282.0,11,-1,-1,Money,
FOF,1375340,,12,-1,-1,Other,
SENS,1616543,3823.0,6,-1,-1,BusEq,
SPPP,1539190,6221.0,11,-1,-1,Money,
PANL,1606909,4412.0,12,-1,-1,Other,
ACCO,712034,2780.0,1,-1,-1,NoDur,
SWBI,1092796,3480.0,3,-1,-1,Manuf,
CAEP,2034268,6770.0,11,-1,-1,Money,
ASMB,1426800,2834.0,10,-1,-1,Hlth,
SPMC,1930147,,12,-1,-1,Other,
DIN,49754,5812.0,9,-1,-1,Shops,
BBCP,1703956,1700.0,12,-1,-1,Other,
FLYX,1843973,4522.0,12,-1,-1,Other,
HPF,1189740,,12,-1,-1,Other,
BZAI,1871638,3674.0,6,-1,-1,BusEq,
LZM,1958217,1000.0,12,-1,-1,Other,
CARL,1794546,3841.0,10,-1,-1,Hlth,
NEWP,1369085,1040.0,12,-1,-1,Other,
ELVR,1739016,1400.0,12,-1,-1,Other,
VBNK,1690639,6029.0,11,-1,-1,Money,
EVI,65312,7200.0,9,-1,-1,Shops,
OOMA,1327688,7374.0,6,-1,-1,BusEq,
PPT,827773,,12,-1,-1,Other,
MAMA,1520358,2013.0,1,-1,-1,NoDur,
KTF,839533,,12,-1,-1,Other,
LXFR,1096056,2810.0,5,-1,-1,Chems,
SDHI,2034037,6770.0,11,-1,-1,Money,
MTW,61986,3531.0,3,-1,-1,Manuf,
ARDC,1515324,,12,-1,-1,Other,
FMAO,792966,6035.0,11,-1,-1,Money,
SNWV,1417663,3841.0,10,-1,-1,Hlth,
EIC,1754836,,12,-1,-1,Other,
EDD,1388141,,12,-1,-1,Other,
BRW,826020,,12,-1,-1,Other,
CTNM,1855175,2834.0,10,-1,-1,Hlth,
ONIT,873860,6162.0,11,-1,-1,Money,
ABEO,318306,2834.0,10,-1,-1,Hlth,
LAW,1625641,7372.0,6,-1,-1,BusEq,
CCII,2064683,6770.0,11,-1,-1,Money,
TACH,2009183,6770.0,11,-1,-1,Money,
DVS,1542028,1040.0,12,-1,-1,Other,
NAN,1074769,,12,-1,-1,Other,
OBT,1754226,6022.0,11,-1,-1,Money,
ASG,786035,,12,-1,-1,Other,
AWP,1390195,,12,-1,-1,Other,
VSTA,1792829,8200.0,12,-1,-1,Other,
SRTA,1779128,4522.0,12,-1,-1,Other,
IPCX,2012318,6770.0,11,-1,-1,Money,
NREF,1786248,6798.0,11,-1,-1,Money,
EM,1834253,7200.0,9,-1,-1,Shops,
RXT,1810019,7370.0,6,-1,-1,BusEq,
BWFG,1505732,6022.0,11,-1,-1,Money,
RCKT,1281895,2834.0,10,-1,-1,Hlth,
ALDX,1341235,2834.0,10,-1,-1,Hlth,
GIG,2023730,6770.0,11,-1,-1,Money,
DMAA,2028614,6770.0,11,-1,-1,Money,
BRR,2056263,6770.0,11,-1,-1,Money,
BGR,1306550,,12,-1,-1,Other,
CTMX,1501989,2834.0,10,-1,-1,Hlth,
USCB,1901637,6022.0,11,-1,-1,Money,
OFLX,1317945,3430.0,3,-1,-1,Manuf,
KCHV,2053799,6770.0,11,-1,-1,Money,
HFRO,1710680,,12,-1,-1,Other,
BGT,1287480,,12,-1,-1,Other,
CLW,1441236,2631.0,3,-1,-1,Manuf,
MVIS,65770,3679.0,6,-1,-1,BusEq,
EFR,1258623,,12,-1,-1,Other,
ARTNA,863110,4941.0,8,-1,-1,Utils,
SOUL,2025608,6770.0,11,-1,-1,Money,
NCV,1214935,,12,-1,-1,Other,
RCS,916183,,12,-1,-1,Other,
GCO,18498,5661.0,9,-1,-1,Shops,
OYSE,2042182,6770.0,11,-1,-1,Money,
KRRO,1703647,2834.0,10,-1,-1,Hlth,
WTBA,1166928,6022.0,11,-1,-1,Money,
VFF,1584549,100.0,1,-1,-1,NoDur,
MLAB,724004,3823.0,6,-1,-1,BusEq,
GFR,1966287,1311.0,4,-1,-1,Enrgy,
AXIN,2057030,6770.0,11,-1,-1,Money,
RBB,1499422,6022.0,11,-1,-1,Money,
AMCX,1514991,4841.0,7,-1,-1,Telcm,
PBFS,1769663,6036.0,11,-1,-1,Money,
NIU,1744781,3711.0,2,-1,-1,Durbl,
HTLM,2023153,5712.0,9,-1,-1,Shops,
MLP,63330,6500.0,11,-1,-1,Money,
PDLB,1874071,6035.0,11,-1,-1,Money,
THM,1134115,1000.0,12,-1,-1,Other,
OIS,1121484,3533.0,3,-1,-1,Manuf,
ALT,1326190,2834.0,10,-1,-1,Hlth,
HAWEL,46207,4911.0,8,-1,-1,Utils,
QUAD,1481792,2750.0,3,-1,-1,Manuf,
BGH,1521404,,12,-1,-1,Other,
DRTS,1871321,3841.0,10,-1,-1,Hlth,
LRMR,1374690,2834.0,10,-1,-1,Hlth,
NGS,1084991,1389.0,4,-1,-1,Enrgy,
HOND,2019804,3443.0,3,-1,-1,Manuf,
CAN,1780652,6199.0,11,-1,-1,Money,
OPRX,1448431,7389.0,12,-1,-1,Other,
NNDM,1643303,3672.0,6,-1,-1,BusEq,
NPCE,1528287,3841.0,10,-1,-1,Hlth,
FTK,928054,2890.0,5,-1,-1,Chems,
VACH,2006815,2836.0,10,-1,-1,Hlth,
HLSCF,2013223,,12,-1,-1,Other,
API,1802883,7372.0,6,-1,-1,BusEq,
ZDCAF,2025583,,12,-1,-1,Other,
MIY,890393,,12,-1,-1,Other,
HYAC,1970509,6770.0,11,-1,-1,Money,
EMPD,1829794,3711.0,2,-1,-1,Durbl,
FDMT,1650648,2836.0,10,-1,-1,Hlth,
BCML,1730984,6022.0,11,-1,-1,Money,
CPZ,1717457,,12,-1,-1,Other,
AMBI,1937441,4955.0,12,-1,-1,Other,
SI,1699350,3841.0,10,-1,-1,Hlth,
BFZ,1137391,,12,-1,-1,Other,
BEAG,1852207,6770.0,11,-1,-1,Money,
RITR,1951229,6510.0,11,-1,-1,Money,
FLWS,1084869,5990.0,9,-1,-1,Shops,
BLUW,2050501,6770.0,11,-1,-1,Money,
SPXX,1338561,,12,-1,-1,Other,
TWN,804123,,12,-1,-1,Other,
GPRK,1464591,1311.0,4,-1,-1,Enrgy,
LAND,1495240,6798.0,11,-1,-1,Money,
CUB,2015955,6770.0,11,-1,-1,Money,
OCGN,1372299,2836.0,10,-1,-1,Hlth,
TECX,1681087,2836.0,10,-1,-1,Hlth,
SGLA,1433551,5090.0,9,-1,-1,Shops,
SIMA,2014982,6770.0,11,-1,-1,Money,
EFT,1288992,,12,-1,-1,Other,
CEPT,2034269,6770.0,11,-1,-1,Money,
MLAC,2029492,6770.0,11,-1,-1,Money,
NVEC,724910,3674.0,6,-1,-1,BusEq,
RFI,891290,,12,-1,-1,Other,
FERA,2025401,6770.0,11,-1,-1,Money,
FEIM,39020,3825.0,6,-1,-1,BusEq,
MPX,1129155,3730.0,3,-1,-1,Manuf,
FSBW,1530249,6036.0,11,-1,-1,Money,
GALT,1133416,2834.0,10,-1,-1,Hlth,
WW,105319,7200.0,9,-1,-1,Shops,
EACO,784539,5065.0,9,-1,-1,Shops,
NPCT,1835068,,12,-1,-1,Other,
SZZL,2030663,6770.0,11,-1,-1,Money,
INV,2001557,6770.0,11,-1,-1,Money,
AMRN,897448,2834.0,10,-1,-1,Hlth,
PACH,2040381,6770.0,11,-1,-1,Money,
OBA,2034313,6770.0,11,-1,-1,Money,
IHRT,1400891,4832.0,7,-1,-1,Telcm,
AERG,879911,3812.0,6,-1,-1,BusEq,
LOCO,1606366,5812.0,9,-1,-1,Shops,
CRAQ,2058359,6770.0,11,-1,-1,Money,
FET,1401257,3533.0,3,-1,-1,Manuf,
JGH,1615905,,12,-1,-1,Other,
RFMZ,1817159,,12,-1,-1,Other,
PLBC,1168455,6153.0,11,-1,-1,Money,
ALDF,2031561,6770.0,11,-1,-1,Money,
CRMT,799850,5500.0,9,-1,-1,Shops,
NPAC,2048948,6770.0,11,-1,-1,Money,
CLPT,1285550,3841.0,10,-1,-1,Hlth,
AVBC,2058758,6036.0,11,-1,-1,Money,
CZNC,810958,6022.0,11,-1,-1,Money,
PCB,1423869,6022.0,11,-1,-1,Money,
MIN,826735,,12,-1,-1,Other,
PKOH,76282,3460.0,3,-1,-1,Manuf,
ACTG,934549,6794.0,11,-1,-1,Money,
NB,1512228,1000.0,12,-1,-1,Other,
ZUMZ,1318008,5600.0,9,-1,-1,Shops,
POLE,2025341,6770.0,11,-1,-1,Money,
SEG,2009684,7990.0,12,-1,-1,Other,
FHTX,1822462,2834.0,10,-1,-1,Hlth,
NEWT,1587987,6021.0,11,-1,-1,Money,
JOF,859796,,12,-1,-1,Other,
JACS,2039058,6770.0,11,-1,-1,Money,
AGD,1362481,,12,-1,-1,Other,
VCIC,2025396,6770.0,11,-1,-1,Money,
SMTI,714256,3842.0,10,-1,-1,Hlth,
AFB,1162027,,12,-1,-1,Other,
TOI,1799191,8011.0,10,-1,-1,Hlth,
TVA,2033991,6770.0,11,-1,-1,Money,
MVBF,1277902,6022.0,11,-1,-1,Money,
NBH,1178839,,12,-1,-1,Other,
GSRT,2029023,6770.0,11,-1,-1,Money,
TCMD,1027838,3841.0,10,-1,-1,Hlth,
GRAF,1897463,6770.0,11,-1,-1,Money,
ATII,2028516,6770.0,11,-1,-1,Money,
RAC,2047497,6770.0,11,-1,-1,Money,
FNLC,765207,6021.0,11,-1,-1,Money,
NATR,275053,2834.0,10,-1,-1,Hlth,
BPAC,2064177,6770.0,11,-1,-1,Money,
BWAY,1505065,3841.0,10,-1,-1,Hlth,
MHN,1038186,,12,-1,-1,Other,
LPAA,2015502,6770.0,11,-1,-1,Money,
MTLS,1091223,7372.0,6,-1,-1,BusEq,
MG,1436126,8711.0,12,-1,-1,Other,
ARQ,1515156,2890.0,5,-1,-1,Chems,
AENT,1823584,5099.0,9,-1,-1,Shops,
CHAC,2054174,6770.0,11,-1,-1,Money,
LPBB,2023676,6770.0,11,-1,-1,Money,
TBRG,1169445,7371.0,6,-1,-1,BusEq,
TBCH,1493761,3669.0,6,-1,-1,BusEq,
SCPH,1604950,2834.0,10,-1,-1,Hlth,
LWAC,2061379,6770.0,11,-1,-1,Money,
DRUG,1827401,2834.0,10,-1,-1,Hlth,
WRN,1364125,1000.0,12,-1,-1,Other,
GLUE,1826457,2836.0,10,-1,-1,Hlth,
RICK,935419,5812.0,9,-1,-1,Shops,
FBYD,1937987,7990.0,12,-1,-1,Other,
CBAN,711669,6022.0,11,-1,-1,Money,
CRSF,924396,6199.0,11,-1,-1,Money,
ZTR,836412,,12,-1,-1,Other,
UNTC,798949,1311.0,4,-1,-1,Enrgy,
CAPR,1133869,2834.0,10,-1,-1,Hlth,
DBL,1525201,,12,-1,-1,Other,
NC,789933,1221.0,4,-1,-1,Enrgy,
NL,72162,2810.0,5,-1,-1,Chems,
PDYN,1826681,7372.0,6,-1,-1,BusEq,
KNOP,1564180,4400.0,12,-1,-1,Other,
